Removed Pin From Net: NetName=GND Pin=C9A-1
Removed Pin From Net: NetName=5V_U2A Pin=C9A-2
Removed Pin From Net: NetName=GND Pin=C9B-1
Removed Pin From Net: NetName=5V_U2B Pin=C9B-2
Removed Pin From Net: NetName=GND Pin=C9C-1
Removed Pin From Net: NetName=5V_U2C Pin=C9C-2
Removed Pin From Net: NetName=GND Pin=C10A-1
Removed Pin From Net: NetName=5V_U2A Pin=C10A-2
Removed Pin From Net: NetName=GND Pin=C10B-1
Removed Pin From Net: NetName=5V_U2B Pin=C10B-2
Removed Pin From Net: NetName=GND Pin=C10C-1
Removed Pin From Net: NetName=5V_U2C Pin=C10C-2
Removed Pin From Net: NetName=GND Pin=C52-1
Removed Pin From Net: NetName=5V_U11 Pin=C52-2
Removed Pin From Net: NetName=GND Pin=C105-1
Removed Pin From Net: NetName=5V_U11 Pin=C105-2
Removed Pin From Net: NetName=PHASE_CONNECTOR_1 Pin=U2A-1
Removed Pin From Net: NetName=GND Pin=U2A-2
Removed Pin From Net: NetName=1V5_REF Pin=U2A-3
Removed Pin From Net: NetName=GND Pin=U2A-4
Removed Pin From Net: NetName=I_OUTA Pin=U2A-5
Removed Pin From Net: NetName=5V_U2A Pin=U2A-6
Removed Pin From Net: NetName=1V5_REF Pin=U2A-7
Removed Pin From Net: NetName=GND_TOPA Pin=U2A-8
Removed Pin From Net: NetName=PHASE_CONNECTOR_2 Pin=U2B-1
Removed Pin From Net: NetName=GND Pin=U2B-2
Removed Pin From Net: NetName=1V5_REF Pin=U2B-3
Removed Pin From Net: NetName=GND Pin=U2B-4
Removed Pin From Net: NetName=I_OUTB Pin=U2B-5
Removed Pin From Net: NetName=5V_U2B Pin=U2B-6
Removed Pin From Net: NetName=1V5_REF Pin=U2B-7
Removed Pin From Net: NetName=GND_TOPB Pin=U2B-8
Removed Pin From Net: NetName=PHASE_CONNECTOR_3 Pin=U2C-1
Removed Pin From Net: NetName=GND Pin=U2C-2
Removed Pin From Net: NetName=1V5_REF Pin=U2C-3
Removed Pin From Net: NetName=GND Pin=U2C-4
Removed Pin From Net: NetName=I_OUTC Pin=U2C-5
Removed Pin From Net: NetName=5V_U2C Pin=U2C-6
Removed Pin From Net: NetName=1V5_REF Pin=U2C-7
Removed Pin From Net: NetName=GND_TOPC Pin=U2C-8
Removed Pin From Net: NetName=-V_DC Pin=U11-1
Removed Pin From Net: NetName=GND Pin=U11-2
Removed Pin From Net: NetName=1V5_REF Pin=U11-3
Removed Pin From Net: NetName=GND Pin=U11-4
Removed Pin From Net: NetName=NetR54_2 Pin=U11-5
Removed Pin From Net: NetName=5V_U11 Pin=U11-6
Removed Pin From Net: NetName=1V5_REF Pin=U11-7
Removed Pin From Net: NetName=GND Pin=U11-8
Removed Member From Class: ClassName=PhaseMeasurements1 Member=C9A
Removed Member From Class: ClassName=PhaseMeasurements2 Member=C9B
Removed Member From Class: ClassName=PhaseMeasurements3 Member=C9C
Removed Member From Class: ClassName=PhaseMeasurements1 Member=C10A
Removed Member From Class: ClassName=PhaseMeasurements2 Member=C10B
Removed Member From Class: ClassName=PhaseMeasurements3 Member=C10C
Removed Member From Class: ClassName=DC-link Member=C52
Removed Member From Class: ClassName=DC-link Member=C105
Change Component Comment : Designator=Revision Old Comment=Rev03 New Comment=Rev01
Change component parameters: Designator = "Revision" ("Revision"); Footprint = "Designator:comment"; UniqueID = "\AMKHLNHN" ("\AMKHLNHN")
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C1608X7S2A104KT000N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55 to 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "148"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "LCSC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "C343025"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10 %"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "100 VDC"; VariantName = "[No Variations]"
Added Component: Designator=C6B(C_0603)
Add component (AddParameter): Name = "Component Type"; Value = "Capacitor 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.lcsc.com/lcsc/2304140030_TDK-C1608X7S2A104KT000N_C343025.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "AGeiger"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "20.12.2020 13:54:13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "14.12.2022 12:14:21"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C343025"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "TDK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C1608X7S2A104KT000N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55 to 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "148"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "LCSC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "C343025"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10 %"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "100 VDC"; VariantName = "[No Variations]"
Added Component: Designator=C6C(C_0603)
Add component (AddParameter): Name = "Component Type"; Value = "Capacitor 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.lcsc.com/lcsc/2304140030_TDK-C1608X7S2A104KT000N_C343025.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "AGeiger"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "20.12.2020 13:54:13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "14.12.2022 12:14:21"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C343025"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "TDK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C1608X7S2A104KT000N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55 to 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "148"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "X7R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "LCSC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "C343025"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10 %"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100 nF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "100 VDC"; VariantName = "[No Variations]"
Added Component: Designator=C7(C_0603)
Add component (AddParameter): Name = "Component Type"; Value = "Capacitor 0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf?ref_disty=mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "DHufnagel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "20.07.2022 09:02:16"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "20.07.2022 09:02:16"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C2929194"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "TDK"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "C1608X5R1E225K080AB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55 - 85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "96"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "X5R"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2"; Value = "LCSC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "810-C1608X5R1E225K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 2"; Value = "C2929194"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10 %"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2.2 uF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "25VDC"; VariantName = "[No Variations]"
Added Component: Designator=C8(C_0805)
Add component (AddParameter): Name = "Component Type"; Value = "Capacitor 0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.mouser.de/datasheet/2/281/murata_03052018_GRM_Series_1-1310166.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "MGremer"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "12/20/2020 1:54:13 PM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "5/27/2022 2:14:39 PM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LCSC Part Number"; Value = "C15850"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "muRata"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM219R61E106KA12D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-55 - 85°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "GRM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "Labor SMD Container"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "81-GRM219R61E106KA2D"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "10 %"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Capacitor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "10 µF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "25 VDC"; VariantName = "[No Variations]"
Added Component: Designator=U2A(SOP65P490X110-8N)
Add component (AddParameter): Name = "Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR"; Value = "89dB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.ti.com/lit/ds/symlink/ina241b.pdf?ts=1718088817119&ref_url=https%253A%252F%252Fwww.mouser.de%252F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "KPatel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "VSSOP-8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "GBP"; Value = "100MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "30"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "INA241A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "595-INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Added Component: Designator=U2B(SOP65P490X110-8N)
Add component (AddParameter): Name = "Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR"; Value = "89dB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.ti.com/lit/ds/symlink/ina241b.pdf?ts=1718088817119&ref_url=https%253A%252F%252Fwww.mouser.de%252F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "KPatel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "VSSOP-8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "GBP"; Value = "100MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "30"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "INA241A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "595-INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Added Component: Designator=U2C(SOP65P490X110-8N)
Add component (AddParameter): Name = "Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR"; Value = "89dB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.ti.com/lit/ds/symlink/ina241b.pdf?ts=1718088817119&ref_url=https%253A%252F%252Fwww.mouser.de%252F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "KPatel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created On"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Device Package"; Value = "VSSOP-8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "GBP"; Value = "100MHz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Last Updated"; Value = "6/28/2024 9:00:46 AM"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Live Cycle Status"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Type"; Value = "SMD"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature"; Value = "-40 - 125°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartID"; Value = "30"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Series"; Value = "INA241A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock number"; Value = "not stored"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "595-INA241A2IDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "Rail-to-Rail"; VariantName = "[No Variations]"
Added Component: Designator=U11(SOP65P490X110-8N)
Add component (AddParameter): Name = "Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR"; Value = "89dB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Component Type"; Value = "Current Sense Amplifier"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.ti.com/lit/ds/symlink/ina241b.pdf?ts=1718088817119&ref_url=https%253A%252F%252Fwww.mouser.de%252F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created from"; Value = "KPatel"; VariantName = "[No Variations]"
